username,post_id,timestamp,likes,comments,followers,engagement_rate,sponsored,is_video,caption,img_file,tier,caption_clean,sentiment_score,caption_length,hashtag_count,emoji_count,has_cta
vikababskaya,1621715690140529876,1507543597,129,5,14278.0,0.0093850679366858,0,0,✨ art project by amazing @robertjasophotography and @hairbyolivierlebrun #exhibition #art #photo #model #beauty #fashion #expiration #paris #tbt,info\vikababskaya-1621715690140529876.jpg,micro,✨ art project by amazing and exhibition art photo model beauty fashion expiration paris tbt,0.6249,144,9,1,0
jackiewyers,1892332011802426953,1539803576,4057,0,75821.0,0.0535076034344047,1,0,"#ad New tutorial finally live🧡 Check out another series of hairstyles on my channel from textured beach waves, this sleek prom updo & a party hairstyle with tons of volume inspired by one of my fav rom coms💋📚🏍 To get these looks I used the new @ogx_beauty stylers & my all time fav collection is the Bodifying + Bamboo Fiber Full collection for big hair! You can also mix and match products for #WhatHairWants - link in bio🧡 #jackiewyers #OGXbeauty #updo #jhairday",info\jackiewyers-1892332011802426953.jpg,mid,"ad New tutorial finally live🧡 Check out another series of hairstyles on my channel from textured beach waves, this sleek prom updo & a party hairstyle with tons of volume inspired by one of my fav rom coms💋📚🏍 To get these looks I used the new stylers & my all time fav collection is the Bodifying + Bamboo Fiber Full collection for big hair! You can also mix and match products for WhatHairWants - link in bio🧡 jackiewyers OGXbeauty updo jhairday",0.5411,464,6,5,1
rachhloves,1476161416808788536,1490192175,6844,41,144804.0,0.0475470290875942,0,0,"Getting my hair done today whahoo!! Brightening up for summer 🌞🌱🌸🌷 More up on snap: rachh.loves

Ps new video went up yesterday: all the new goodies YouTube made me buy! 💄💸 What's YOUR favourite beauty product you've bought that you found through YouTube??",info\rachhloves-1476161416808788536.jpg,macro,Getting my hair done today whahoo!! Brightening up for summer 🌞🌱🌸🌷 More up on snap: rachh.loves Ps new video went up yesterday: all the new goodies YouTube made me buy! 💄💸 What's YOUR favourite beauty product you've bought that you found through YouTube??,0.6571,256,0,6,0
eyelive4beauty,1903259112332596463,1541106188,164,3,196506.0,0.0008498468240155,0,0,"🖤🖤🖤 @ohhhthatslala - EYES: @juviasplace (Festival & Saharan II palette) @urbandecaycosmetics (midnight cowboy) glitter liner. 
EYEBROWS: @anastasiabeverlyhills Pomade (Ebony)
FACE: @toofaced Born This Way Foundation (Spiced Rum) 
CONCEALER: @toofaced Born This Way Super Coverage (Maple)
SETTING POWDER: @beautybakeriemakeup Flour Powder (Yellow) 
HIGHLIGHTER: @doseofcolors @desiperkins x @katy (Chasing The Sun & Fuego) 
LASHES: @baddieblashes (Sugarbaby)
LIPS: @maccosmetics (Honey Love & Myth) lipstick topped with @doseofcolors (Over The Top) lipgloss",info\eyelive4beauty-1903259112332596463.jpg,macro,🖤🖤🖤 - EYES: (Festival & Saharan II palette) (midnight cowboy) glitter liner. EYEBROWS: Pomade (Ebony) FACE: Born This Way Foundation (Spiced Rum) CONCEALER: Born This Way Super Coverage (Maple) SETTING POWDER: Flour Powder (Yellow) HIGHLIGHTER: x (Chasing The Sun & Fuego) LASHES: (Sugarbaby) LIPS: (Honey Love & Myth) lipstick topped with (Over The Top) lipgloss,0.6124,556,0,3,0
chandlerlovelle,1783703418429125388,1526854039,5284,80,93978.0,0.0570771882781076,0,0,"This is the real meee. Barefoot by the ocean, happy as a clam. 🐬🦀🐡 #hopetown #abacos #homesweethome #bahamas
•
•
•
•
•
#sunsandsea #oceanvibes #nycactor #nycmodel #nycactress #mermaidhair #mermaid #redhair #naturalredhead",info\chandlerlovelle-1783703418429125388.jpg,mid,"This is the real meee. Barefoot by the ocean, happy as a clam. 🐬🦀🐡 hopetown abacos homesweethome bahamas sunsandsea oceanvibes nycactor nycmodel nycactress mermaidhair mermaid redhair naturalredhead",0.5719,221,13,3,0
tingting57live,1545932932638793073,1498509588,248,5,13995.0,0.0180778849589139,0,0,"Live now! Playing some league then IRL today! Twitch.tv/tingting57
#streamer #twitch #stream #twitchtv",info\tingting57live-1545932932638793073.jpg,micro,Live now! Playing some league then IRL today! Twitch.tv/tingting57 streamer twitch stream twitchtv,0.0,102,4,0,0
beautybymarlika,1932385060267553076,1544578271,59,7,2419.0,0.0272840016535758,0,0,"Cheers 🥂 .
.
.
To the women you are, the women you’re becoming, and the women you’re destined to be 💣🔥👑
.
.
.
SHOP THE LINK IN BIO 🙌🏽🥂
.
.
.
#bossmoves #bossbitch #bossday #bossquotes #bossbaby #bossbabe👑 #legitboss #femaleentrepreneurs #females #femmefatale #femmes #entreprenariat #entrepreneurial #entreprenuers #coachinglife #coachingquotes #coachingonline #businesscoaching #businesscoachforwomen #businesscoaches #businesscasual #businessattire #businesses #buildingabrand #buildinganempire #trustyourgut #trustyourjourney #trusttheuniverse #strategicplanning",info\beautybymarlika-1932385060267553076.jpg,micro,"Cheers 🥂 . . . To the women you are, the women youre becoming, and the women youre destined to be 💣🔥👑 . . . SHOP THE LINK IN BIO 🙌🏽🥂 . . . bossmoves bossbitch bossday bossquotes bossbaby bossbabe👑 legitboss femaleentrepreneurs females femmefatale femmes entreprenariat entrepreneurial entreprenuers coachinglife coachingquotes coachingonline businesscoaching businesscoachforwomen businesscoaches businesscasual businessattire businesses buildingabrand buildinganempire trustyourgut trustyourjourney trusttheuniverse strategicplanning",0.0,565,29,8,1
takeya_monique,1592896291721782306,1504108056,89,3,9193.0,0.0100076144892853,0,0,Mykonos in Greece is the most beautiful island I've laid my eyes on. However the rays from the sun in combination of the sea water left my skin and hair a bit dry! Thanks to @b.o.essentials rose & geranium facial mist I was able to keep my face and scalp hydrated! Did you know germanium oil is great for keeping your skin hydrated and balanced. Did you also know it's great for blood circulation? A win-win! #mykonos #greece #boessentials,info\takeya_monique-1592896291721782306.jpg,micro,Mykonos in Greece is the most beautiful island I've laid my eyes on. However the rays from the sun in combination of the sea water left my skin and hair a bit dry! Thanks to .o.essentials rose & geranium facial mist I was able to keep my face and scalp hydrated! Did you know germanium oil is great for keeping your skin hydrated and balanced. Did you also know it's great for blood circulation? A win-win! mykonos greece boessentials,0.9475,439,3,0,0
nymatang,1636568709755979550,1509314214,5455,30,272157.0,0.0201538082797796,0,0,Happy Sunday! Btw this is Anthony’s jacket he wore it once and never got it back 😛,info\nymatang-1636568709755979550.jpg,macro,Happy Sunday! Btw this is Anthonys jacket he wore it once and never got it back 😛,0.6114,82,0,1,0
poeticdrugs,1374229512501354835,1478040945,7569,244,115099.0,0.0678806940112425,0,0,,info\poeticdrugs-1374229512501354835.jpg,macro,,0.0,0,0,0,0
dianadoll,249937889323991413,1344014939,20,1,1870.0,0.0112299465240641,0,0,Malibu :),info\dianadoll-249937889323991413.jpg,micro,,0.0,9,0,0,0
hairbysaretta,1769246545364212806,1525130645,162,1,11011.0,0.014803378439742,0,0,"AirBrush | BEFORE 👉🏻 AFTER 🤩
.
.
.
#hairbysaretta #makeupbysaretta #hmua #mua #beforeandafter #makeupbeforeandafter #temptu #airbrush #naples #naplesfl #naplesmakeup #naplesweddingmakeup",info\hairbysaretta-1769246545364212806.jpg,micro,AirBrush | BEFORE 👉🏻 AFTER 🤩 . . . hairbysaretta makeupbysaretta hmua mua beforeandafter makeupbeforeandafter temptu airbrush naples naplesfl naplesmakeup naplesweddingmakeup,0.0,186,12,3,0
jessicabeatrizcosta,1914111316635533319,1542399871,14463,183,362964.0,0.0403511092009124,0,0,"“Na nossa vida, entre os que visitam e os que habitam mora o tempo, que voa. E só quando passa a gente percebe quem fica.
Por isso, habitar não significa cortar as próprias asas mas é sentir quando aquela pessoa te abraça que finalmente você chegou em casa.” ♥️ @sandropedroso 
Texto @allandiascastro",info\jessicabeatrizcosta-1914111316635533319.jpg,macro,"Na nossa vida, entre os que visitam e os que habitam mora o tempo, que voa. E só quando passa a gente percebe quem fica. Por isso, habitar não significa cortar as próprias asas mas é sentir quando aquela pessoa te abraça que finalmente você chegou em casa. ♥️ Texto",0.0,300,0,2,0
ewalkk,1475668869296571065,1490133459,1646,44,14397.0,0.1173855664374522,0,0,"Smokey asf 💨 💨 
@benefitcosmetics BrowVo! Conditioning primer 
@anastasiabeverlyhills @norvina Granite Dip Brow 
@anastasiabeverlyhills @norvina Granite brow powder 
@anastasiabeverlyhills Single shadows Caramel, Hot chocolate and Noir 
@glitterinjections Pressed glitter 
@tartecosmetics Lights camera lashes 
@anastasiabeverlyhills Nicole glow kit on the inner corner and brow bone 
@hudabeauty Farrah lashes 
@sigmabeauty Ace liner ----------------------------------------------------
#lillylashes#anastasiabeverlyhills#anastasiabrows#hudabeauty#vegas_nay#dressyourface#makeup#makeupartistworldwide#makeup#makeupgeekcosmetics#makeupslaves#holygrail#makeupslaves#abh#morphebrushes#flawlessdolls#inssta_makeup#slave2beauty#tartecosmetics#norvina#love#contour#fleek#brian_champagne#makeuplover#cutcrease#benefit#katvond#toofaced#makeuptutorial#universodamaquiagem_oficial#undiscovered_muas#flawlessdolls",info\ewalkk-1475668869296571065.jpg,micro,"Smokey asf 💨 💨 BrowVo! Conditioning primer Granite Dip Brow Granite brow powder Single shadows Caramel, Hot chocolate and Noir Pressed glitter Lights camera lashes Nicole glow kit on the inner corner and brow bone Farrah lashes Ace liner ---------------------------------------------------- lillylashesanastasiabeverlyhillsanastasiabrowshudabeautyvegas_naydressyourfacemakeupmakeupartistworldwidemakeupmakeupgeekcosmeticsmakeupslavesholygrailmakeupslavesabhmorphebrushesflawlessdollsinssta_makeupslave2beautytartecosmeticsnorvinalovecontourfleekbrian_champagnemakeuplovercutcreasebenefitkatvondtoofacedmakeuptutorialuniversodamaquiagem_oficialundiscovered_muasflawlessdolls",0.5093,903,33,2,0
kobra_mua,1520353119443508068,1495460236,506,13,94588.0,0.0054869539476466,0,0,"WERBUNG/ADVERTISEMENT 
Love this Ultra Matte Liquid Lipstick from @colourpopcosmetics in the color ""Viper"" 
#kobramua to be featured",info\kobra_mua-1520353119443508068.jpg,mid,"WERBUNG/ADVERTISEMENT Love this Ultra Matte Liquid Lipstick from in the color ""Viper"" kobramua to be featured",0.6124,132,1,0,0
ashbeautyx,1304774758906522693,1469761293,752,8,77441.0,0.0098139228574011,0,0,Stuntin on you 💸,info\ashbeautyx-1304774758906522693.jpg,mid,Stuntin on you 💸,0.0,16,0,1,0
dennydaily,1810387498954962318,1530035029,341,3,18145.0,0.018958390741251,0,0,Girls just wana have fun 😝 #pltxmayajama,info\dennydaily-1810387498954962318.jpg,micro,Girls just wana have fun 😝 pltxmayajama,0.5106,40,1,1,0
evameganosova,1846703157627874607,1534364193,1236,68,16740.0,0.0778972520908004,0,0,"[ advertisement ]
💓 cute headband from @rapunzelofsweden #rapunzelofsweden 💓",info\evameganosova-1846703157627874607.jpg,micro,[ advertisement ] 💓 cute headband from rapunzelofsweden 💓,0.4404,76,1,2,0
entrelabialesypigmentos,1931461372152264923,1544468159,397,9,13623.0,0.0298025398223592,0,0,"He estado probando estos productos de @isadora_es (desliza para verlo👉🏻) me han gustado bastante, la paleta de sombras marroncitas son un básico en mi tocador, de hecho creo que son los tonos que más suelo utilizar en mis maquillajes, siempre me dan ese look natural con el que me siento tan cómoda♥️, el stick es un colorete en barra muy cremoso en tono bronze que más que colorete lo utilizo como contorno, trae en la parte trasera una brochita para difuminarlo pero prefiero hacerlo con la beauty blender. El lip booster me ha gustado mucho, se nota que da volumen, pica un poco pero nada que no se pueda aguantar, y como veis el tono es nude, un básico total para un maquillaje diario💡
Los productos podéis encontrarlos en @douglascosmetics_es 🛍
.
.
.
.
.
.
#isadora #douglas #makeupoftheday #likeforlikes #blogger #nude",info\entrelabialesypigmentos-1931461372152264923.jpg,micro,"He estado probando estos productos de (desliza para verlo👉🏻) me han gustado bastante, la paleta de sombras marroncitas son un básico en mi tocador, de hecho creo que son los tonos que más suelo utilizar en mis maquillajes, siempre me dan ese look natural con el que me siento tan cómoda♥️, el stick es un colorete en barra muy cremoso en tono bronze que más que colorete lo utilizo como contorno, trae en la parte trasera una brochita para difuminarlo pero prefiero hacerlo con la beauty blender. El lip booster me ha gustado mucho, se nota que da volumen, pica un poco pero nada que no se pueda aguantar, y como veis el tono es nude, un básico total para un maquillaje diario💡 Los productos podéis encontrarlos en 🛍 . . . . . . isadora douglas makeupoftheday likeforlikes blogger nude",0.296,824,6,6,0
dareinmaree,1356707725627399516,1475952185,522,2,11876.0,0.0441226002020882,0,0,🦄,info\dareinmaree-1356707725627399516.jpg,micro,,0.0,1,0,1,0
ifancycupcakes,2008859565806648355,1553694743,923,74,17422.0,0.0572264952359086,0,0,"Nia from @myfirstwig_com. This kinky straight human hair bob gets an automatic placement on my favorite wigs list already! Watch the styling tutorial and review if you haven’t. Link is in my bio :)
•
•
LASHES: Bring it On @theboldfacemakeup
•
CONTACTS:  @colorclshop Siesta Cloud Brown use my code “hearts&cake10” to save 10%!
•
•
#theheartsandcake90 #ifancycupcakes #wigreview #wigreviews #myfirstwig #wigapplication #wigstyle #wiglife #kinkystraightwig #kinkystraighthair #wigsnatched #wigslayed #wigsforbeginners #hairreviewers #hairreviews #wigguru #lacefrontunit",info\ifancycupcakes-2008859565806648355.jpg,micro,Nia from . This kinky straight human hair bob gets an automatic placement on my favorite wigs list already! Watch the styling tutorial and review if you havent. Link is in my bio :) LASHES: Bring it On CONTACTS: Siesta Cloud Brown use my code hearts&cake10 to save 10%! theheartsandcake90 ifancycupcakes wigreview wigreviews myfirstwig wigapplication wigstyle wiglife kinkystraightwig kinkystraighthair wigsnatched wigslayed wigsforbeginners hairreviewers hairreviews wigguru lacefrontunit,0.7955,567,17,0,1
diesel_minnie,1774061747301525579,1525704662,3569,0,66463.0,0.0536990505995817,0,0,".
Had a visit with Dr. Cervi to take x-rays of my legs- he’s very pleased with the results. I must say, all the TLC my Mom put in to the healing process including 3 months of her and I sleeping on the floor paid off! 🙏🏼
Thank you #IGFamily for the prayers and positive vibes.
Love you! ❤️
#iron #dog #animal #yorkie #yorkshireterrier #hair #yorkshire #homemade #food #petfooled #weeklyfluff",info\diesel_minnie-1774061747301525579.jpg,mid,". Had a visit with Dr. Cervi to take x-rays of my legs- hes very pleased with the results. I must say, all the TLC my Mom put in to the healing process including 3 months of her and I sleeping on the floor paid off! 🙏🏼 Thank you IGFamily for the prayers and positive vibes. Love you! ❤️ iron dog animal yorkie yorkshireterrier hair yorkshire homemade food petfooled weeklyfluff",0.944,390,12,4,0
ticiananogueira,1721882384692875202,1519484397,783,17,45850.0,0.0174482006543075,0,0,"Oiii... Tudo bem? Um sábado ensolarado desses... Não tem como não ser bom! Né? E borá, pq hoje vai ter chuva de #fotos! Tá mores? Hahahaha...😉😘 .
.
.
.
.
#praia #tbt #queromais",info\ticiananogueira-1721882384692875202.jpg,mid,"Oiii... Tudo bem? Um sábado ensolarado desses... Não tem como não ser bom! Né? E borá, pq hoje vai ter chuva de fotos! Tá mores? Hahahaha...😉😘 . . . . . praia tbt queromais",0.0,176,4,2,0
deboracentonze,1720005549918487129,1519260661,5049,0,70095.0,0.0720308153220629,0,0,"#Repost @renault_italia
・・・
Ci sono tutti i colori dell'arcobaleno 🌈. #ClioShowCar l'auto più unconventional della Fashion Week
#Renault➕#Moschino #RenaultClio

#Renault #Moschino #PassionForLife #instadaily #teamtheFW #love #instagood #cars #cool  #amazing #view #instaauto #instacars #Thefashionwalls #fashion #fashioneweek #style #party #partyhard #afterparty #lifestyle #music #djset #mfw",info\deboracentonze-1720005549918487129.jpg,mid,Repost Ci sono tutti i colori dell'arcobaleno 🌈. ClioShowCar l'auto più unconventional della Fashion Week Renault➕Moschino RenaultClio Renault Moschino PassionForLife instadaily teamtheFW love instagood cars cool amazing view instaauto instacars Thefashionwalls fashion fashioneweek style party partyhard afterparty lifestyle music djset mfw,0.8442,392,29,2,0
paollaoliveirareal,1879929794737807200,1538325116,90033,772,13343360.0,0.0068052574464003,0,0,❤️,info\paollaoliveirareal-1879929794737807200.jpg,macro,,0.0,2,0,2,0
amongdae,1979125183911727762,1550150128,349,32,14118.0,0.0269868253293667,0,0,tell me about ur crush 💓,info\amongdae-1979125183911727762.jpg,micro,tell me about ur crush 💓,0.0,24,0,1,0
rubina_muartistry,1758473138049627345,1523846355,3720,0,496406.0,0.0074938659081477,0,0,"@covergirl Melting Pout Matte liquid lipstick in Coral Chronicles & Melting Pout Glitz 💋 Obsessed with this glitter topcoat 👌🏼✨ .
.
.
.
#coverergirl #meltingpout #glitterlips #lips #makeupaddict #iamwhatimakeup #lipstick #tutorial #lipswatch #motd",info\rubina_muartistry-1758473138049627345.jpg,macro,Melting Pout Matte liquid lipstick in Coral Chronicles & Melting Pout Glitz 💋 Obsessed with this glitter topcoat 👌🏼✨ . . . . coverergirl meltingpout glitterlips lips makeupaddict iamwhatimakeup lipstick tutorial lipswatch motd,0.5423,247,10,4,0
alexander.danilov_,1844563054596409594,1534109072,1271,4,33440.0,0.038127990430622,0,0,"Не переживай, если твоё отражение в зеркале не идеально – зато у тебя самая прекрасная душа, просто для её отражения ещё не придумали зеркала. #mensfashion#alexanderdanilov#mensstreetwear#fashiondesign#mensstyle#fashion#style#mensfashionreport#menwithclass#model#design#photography#instastyles#mensclothing#modeling#itboy#boy#mensfashionpost#streetstyle#highfashion#mensstreetstyle#stylist#fashionblogger#menwithstyle#fashionWeek#Streets#goodmorning#goodnightinsta#guystyle",info\alexander.danilov_-1844563054596409594.jpg,mid,,0.0,473,29,0,0
brumoreira.17,1724021643536227685,1519739417,336,3,4269.0,0.0794096978215038,0,0,"Quero ter a liberdade de ser quem eu quiser! Sou sonhadora, mas tenho esse direito! Muitos desacreditam hoje, mas um dia irão entender essa loucura! 💖✨🧚🏻‍♀️
.
#crazy #love #dream #me #fly #picoftheday #photooftheday #free #freedom #blue 💘",info\brumoreira.17-1724021643536227685.jpg,micro,"Quero ter a liberdade de ser quem eu quiser! Sou sonhadora, mas tenho esse direito! Muitos desacreditam hoje, mas um dia irão entender essa loucura! 💖✨🧚🏻♀️ . crazy love dream me fly picoftheday photooftheday free freedom blue 💘",0.7074,238,10,7,0
pamelahorton13,1860440955213887255,1536001866,9013,63,193301.0,0.0469526800171752,0,0,"Fun Pamfacts:
1.) My favorite food is broccoli casserole.
2.) I have vivid dreams about answering emails.
3.) I wear glasses help frame my vision and prevent my lazy eye from adventuring off.",info\pamelahorton13-1860440955213887255.jpg,macro,Fun Pamfacts: 1.) My favorite food is broccoli casserole. 2.) I have vivid dreams about answering emails. 3.) I wear glasses help frame my vision and prevent my lazy eye from adventuring off.,0.7783,191,0,0,0
hashtagpink,1510423370163268899,1494276518,168,35,1924.0,0.1055093555093555,0,0,"It'll be mother's day soon, but I don't need a holiday to remind me you're the greatest ❤
.
.
.
.
.
.
#mothersday2017 #mymom #mother #love #family #tellherwithdiamonds #diamantipertutti #mothersday
#blogger #belgianblogger #fashionbloggers #personal #bblogger #beauty #makeup #belgium #smile #beautyfulmothers @diamantipt",info\hashtagpink-1510423370163268899.jpg,micro,"It'll be mother's day soon, but I don't need a holiday to remind me you're the greatest ❤ . . . . . . mothersday2017 mymom mother love family tellherwithdiamonds diamantipertutti mothersday blogger belgianblogger fashionbloggers personal bblogger beauty makeup belgium smile beautyfulmothers",0.6124,321,18,1,0
bymorgantyler,1753288640447701522,1523228314,36,1,1601.0,0.0231105559025609,0,0,"Warm honey blonde on this beautiful bride on her wedding day! She had a surprise wedding and didn’t tell anyone about it (which I LOVE) 
To all my hairstylists out there || She got her hair done two weeks before this and her hair was very muddy. When you lift hair and you don’t wait for it to get to at least a pale yellow color before toning and then you layer toners over the hair it’s not going to cancel out all unwanted pigments. If it does it becomes muddy or green. ASHY HAIR DOES NOT LOOK GOOD ON ON EVERYONE! To prep the hair before highlighting I did a Malibu treatment to remove all buildup of toners, I prefer to do a Malibu treatment over a tonal cleanse with bleach because it is less harsh on the hair with the same result. .
.
Malibu treatment 
Color || Joico Blonde Life
Toner || Redken
.....
.....
Book your appts!
Call/text 4404785869
-----------------------
#hairbymorgantyler #clevelandhair #balayage #blondespecialist #hotheadsextensions #cosmoprof",info\bymorgantyler-1753288640447701522.jpg,micro,"Warm honey blonde on this beautiful bride on her wedding day! She had a surprise wedding and didnt tell anyone about it (which I LOVE) To all my hairstylists out there || She got her hair done two weeks before this and her hair was very muddy. When you lift hair and you dont wait for it to get to at least a pale yellow color before toning and then you layer toners over the hair its not going to cancel out all unwanted pigments. If it does it becomes muddy or green. ASHY HAIR DOES NOT LOOK GOOD ON ON EVERYONE! To prep the hair before highlighting I did a Malibu treatment to remove all buildup of toners, I prefer to do a Malibu treatment over a tonal cleanse with bleach because it is less harsh on the hair with the same result. . . Malibu treatment Color || Joico Blonde Life Toner || Redken ..... ..... Book your appts! Call/text 4404785869 ----------------------- hairbymorgantyler clevelandhair balayage blondespecialist hotheadsextensions cosmoprof",0.8443,971,6,0,0
vickyspooky,1737917421131557638,1521395922,318,1,4589.0,0.0695140553497494,0,0,"🎵Vivo más de noche que de día,
sueño más despierto que dormido,
bebo más de lo que debería. 
Los domingos me suelo jurar 
que cambiaré de vida...🎵
.
.
Y una mierda voy a cambiar de vida. Me encanta mi vida y me encantan las personas con las que la comparto. 💜
.
#redhead #redhair #firehair #bluehair #fantasyhair #makeup #friends #neighbours #headbanger #metal #metalhead #metalchick #alternativegirl #tattoedgirl #rock #punk #grunge #goth #metalcore #hardcore #beard #madrid #arguelles #saturdaynight #vickyspooky",info\vickyspooky-1737917421131557638.jpg,micro,"🎵Vivo más de noche que de día, sueño más despierto que dormido, bebo más de lo que debería. Los domingos me suelo jurar que cambiaré de vida...🎵 . . Y una mierda voy a cambiar de vida. Me encanta mi vida y me encantan las personas con las que la comparto. 💜 . redhead redhair firehair bluehair fantasyhair makeup friends neighbours headbanger metal metalhead metalchick alternativegirl tattoedgirl rock punk grunge goth metalcore hardcore beard madrid arguelles saturdaynight vickyspooky",0.0,514,25,3,0
paigelove21,1782699502445299574,1526734362,123,5,2271.0,0.0563628357551739,0,0,"Good Morning! #Views
.
.
#thick#edc#vegas#fashionnova #views#lasvegas",info\paigelove21-1782699502445299574.jpg,micro,Good Morning! Views . . thickedcvegasfashionnova viewslasvegas,0.4926,69,7,0,0
cakedbyjess,1815638863679592770,1530661040,184,5,5607.0,0.0337078651685393,0,0,"Simple❤️
•
B R O W S - @wetnwildbeauty ultimate brow retract
•
S H A D O W - @anastasiabeverlyhills modern menaissance palette
• 
L A S H E S - @ardellbeauty faux wispies
•
•
•
#makeup #makeuplover #makeuptutorial #beauty #cosmetics #makeuptips #glam #glow #highlight #jaclynhill #anastasiabeverlyhills #drugstoremakeup #followforfollow #followtrain #follow4follow #like4like #likeforlike #likeforfollow #muafollowtrain #photography  #makeuplover #simplemakeup #undiscoveredmuas #colourpop #wetnwild #ardelllashes",info\cakedbyjess-1815638863679592770.jpg,micro,Simple❤️ B R O W S - ultimate brow retract S H A D O W - modern menaissance palette L A S H E S - faux wispies makeup makeuplover makeuptutorial beauty cosmetics makeuptips glam glow highlight jaclynhill anastasiabeverlyhills drugstoremakeup followforfollow followtrain follow4follow like4like likeforlike likeforfollow muafollowtrain photography makeuplover simplemakeup undiscoveredmuas colourpop wetnwild ardelllashes,0.8442,513,26,2,0
annette_updo_artist,1963347023969412332,1548269225,2634,47,73963.0,0.036247853656558,0,0,"Halo Braid❄️ by me
.
.
.
#behindthechair #halobraid #hairinspo #updo #upstyle #bridalhair #bridal #greyhair #instabraid #bohobraids #bohostyle #silverhair #silver #starbucks #maneaddicts #modernsalon #warkocz #americansalon #hairstyles #haireducation",info\annette_updo_artist-1963347023969412332.jpg,mid,Halo Braid❄️ by me . . . behindthechair halobraid hairinspo updo upstyle bridalhair bridal greyhair instabraid bohobraids bohostyle silverhair silver starbucks maneaddicts modernsalon warkocz americansalon hairstyles haireducation,0.0,250,20,2,0
nikkiperkins_mua,2013932218619393349,1554299450,361,19,14223.0,0.0267172888982633,0,0,"Bria was an absolutely stunning bride! Thank you for the pleasure to service you on your beautiful day. @bria_melissa -
-
-

#stlweddings #stlbridalmakeup #stlmua #chicagobridalmua #chicagobridal #kcmua #kcbridalmua",info\nikkiperkins_mua-2013932218619393349.jpg,micro,Bria was an absolutely stunning bride! Thank you for the pleasure to service you on your beautiful day. - - - stlweddings stlbridalmakeup stlmua chicagobridalmua chicagobridal kcmua kcbridalmua,0.9059,215,7,0,0
arnaumarin,1942152332696784774,1545742621,30188,361,589495.0,0.051822322496374,0,0,Feliz Navidad🖤,info\arnaumarin-1942152332696784774.jpg,macro,Feliz Navidad🖤,0.0,14,0,1,0
chrisvillain,1887255745184292333,1539198438,4384,0,144445.0,0.0303506524974903,0,0,"🍁🧣🎃 LIVING for all the New @questnutrition Seasonal Products!!! 🙌🏻🧡💛 You already know they came out with their Pumpkin Bar & Snickerdoodle Cookie 🍪......BUT NOW THEY HAVE A PEPPERMINT BARK BAR AND GINGERBREAD COOKIE 🙌🏻😭🍪‼️ Check out my Story for a closer look!
⚠️ TAG SOMEONE WHO NEEDS TO TRY THESE!
#onaquest #questnutrition #quest #chrisvillain #villainacademy #heroes #pikaprince #seasons #seasonal #limitededition #fall #autumn #holiday #fitness #model ?? #fitnessmodel ???",info\chrisvillain-1887255745184292333.jpg,macro,🍁🧣🎃 LIVING for all the New Seasonal Products!!! 🙌🏻🧡💛 You already know they came out with their Pumpkin Bar & Snickerdoodle Cookie 🍪......BUT NOW THEY HAVE A PEPPERMINT BARK BAR AND GINGERBREAD COOKIE 🙌🏻😭🍪️ Check out my Story for a closer look! ⚠️ TAG SOMEONE WHO NEEDS TO TRY THESE! onaquest questnutrition quest chrisvillain villainacademy heroes pikaprince seasons seasonal limitededition fall autumn holiday fitness model ?? fitnessmodel ???,0.0,477,16,15,1
daily.malarina,1697282901655349502,1516551910,722,33,12071.0,0.0625465992875486,0,0,"#ad #anzeige
.
.
Hello my dears 🙆‍♀️✨
@aconabeauty sent me a facial spray, which I was allowed to test for 4 weeks. The spray is rich in essential vitamins and should provide a beautiful skin appearance. Lately, I've been struggling with blemishes and after a short time of using it, I saw a significant improvement. A final result will follow after a longer usage. 💁🏼 If you want to test the spray, I have a 20% discount code. The link is in my bio.
. “malarina20”
.
Have a nice evening! 😘💕
.
.
.
Hallo ihr Lieben 🙆‍♀️✨
@aconabeauty hat mir ein Gesichtsspray zugeschickt, welches ich nun seit 4 Wochen für euch testen durfte. Das Spray ist reich an wichtigen Vitaminen und soll für ein verbessertes Hautbild sorgen. In letzter Zeit habe ich viel mit Unreinheiten zu kämpfen gehabt und nach kurzer Zeit der Nutzung eine deutliche Verbesserung verspürt. Ein Finales Fazit folgt nach längerer Nutzungsdauer. 💁🏼‍♀️ Falls ihr das Spray selbst testen möchtet, habe ich einen 20% Rabattcode für Euch und der Link zur Seite ist in meiner Bio. .
“malarina20”
.
Habt einen schönen Abend! 😘💕",info\daily.malarina-1697282901655349502.jpg,micro,"ad anzeige . . Hello my dears 🙆♀️✨ sent me a facial spray, which I was allowed to test for 4 weeks. The spray is rich in essential vitamins and should provide a beautiful skin appearance. Lately, I've been struggling with blemishes and after a short time of using it, I saw a significant improvement. A final result will follow after a longer usage. 💁🏼 If you want to test the spray, I have a 20% discount code. The link is in my bio. . malarina20 . Have a nice evening! 😘💕 . . . Hallo ihr Lieben 🙆♀️✨ hat mir ein Gesichtsspray zugeschickt, welches ich nun seit 4 Wochen für euch testen durfte. Das Spray ist reich an wichtigen Vitaminen und soll für ein verbessertes Hautbild sorgen. In letzter Zeit habe ich viel mit Unreinheiten zu kämpfen gehabt und nach kurzer Zeit der Nutzung eine deutliche Verbesserung verspürt. Ein Finales Fazit folgt nach längerer Nutzungsdauer. 💁🏼♀️ Falls ihr das Spray selbst testen möchtet, habe ich einen 20% Rabattcode für Euch und der Link zur Seite ist in meiner Bio. . malarina20 . Habt einen schönen Abend! 😘💕",0.6988,1081,2,18,1
